reviewID,date,verifiedPurchase,rating,helpful,title,review,country,helpful_aug,helpfulness_score
R24UTND7XPYJSY,"September 18, 2025",True,4,,exelente acesorio,exelente acesorio,United States,4,5.241223369
R1F2ACA7GU8HRC,"December 17, 2025",True,4,,FRAGILE!! DONT DROP IN ANY WAY!!,I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,United States,1,4.054117542
R2D8KRJ7S91UAD,"December 13, 2025",True,5,,Worth it!,"Love everything this does!!! Only complaint is that I ordered a large and it still feels snug. Maybe it will expand the more I use.<br>Easy set up. Great to use when walking and not needing earphones. Having the hands free to take picture, is amazing.<br>Planning to get other styles.",United States,3,5.814120106
R1YDCJ3C2J9FL8,"September 17, 2025",True,5,30,Incredible product,"I purchase the clear lenses rayban meta just before leaving on vacation and used them often to snap photos and videos on our month away. It wasn't until I returned home that I realized how much incredible footage I took hands free. The quality of the images and videos are so impressive with a really large field of view. There is no way I could have captured so many great moments on our holiday with a conventional camera or phone. Totally unobtrusive hands free operation, just say “hey meta” take a picture or video and the glasses do the rest. I also use them to listen to my music with really good audio quality, especially considering I cant even figure out where the sound is coming from. Meta ai also answers questions and translates several languages, (hopefully meta adds Greek to the translated languages though). These were a great purchase, and cost less than my regular sunglasses that are plastic with no I.Q",United States,33,6.827152284
R1LPZH3QJAOVAI,"December 4, 2025",True,5,,Excelentes  a mi esposo le encantan,Excelentes  a mi esposo le encantan,United States,0,4.745362768
R2APVAY7XFP0P5,"September 17, 2024",True,4,95,I didn't know what to expect,"First of all I will say I think they cost too much. That said they are made of high-quality materials they look fantastic and they protect from the sun. I used my pair as eyeglasses with transition lenses and I couldn't be happier however, considered this before buying if you plan to use these as headphones for listening to music you will be in for a treat as the speakers are very high-quality and you're still able to hear your surroundings while listening to music making them great bicycling or even those who use a wheelchair can still be aware of their surroundings while listening to soft music  That said my head is very big and the speakers do not aim directly in my ears so I need to find some way of that section over my ears so that I can hear the music a little better will benefit from these glasses. Also the firmware has been updated several times recently you are now able to take three minute videos instead of one minute you're also able to take photos  Which is the push of a button it also includes an AI assistant that helps you with almost anything you need to ask. For example it uses the cameras built into the frames to tell you what you are looking at simply say, hey Metta what am I looking at and it will tell you what you're looking at it will also translate any foreign language you are looking at into English for example restaurant menus that are written in other languages aside from English I have not used this feature but I am told that this is one of the functions built-in. It will also alert you when a phone call or message comes in it will open and close certain apps for you and play and music very similar to Alexa and Siri. I am hoping they will give us longer battery time in the near future because the battery leaves a lot to be desired for example I only wore them for a few hours listening to soft music and I only had 17% battery power left when I was done  I could imagine that would be even lower the video camera or Took Photos. I chose the matte finish instead of the shiny which I regret but everyone tells me it looks great I like the shiny glasses myself comes with a great case that also charges the glasses on the go, the glasses case has a built-in battery so when your glasses are running on low energy you can just pop them back in a case for a quick charge. Don't forget to charge your case itself at night. Other than that I still have lots to learn for example how to clean them I don't want to ruin the mat finish with harsh cleaners such as optical sprays which are made of ammonia and I doubt that would be good for the frames . So I recommend these if you have a normal sized head I would say yes. They come in different sizes I have the largest size and I still have trouble hearing the music. I do recommend them and I am satisfied",United States,93,8.455349499
R2APVAY7XFP0P5,"September 17, 2024",True,4,95,I didn't know what to expect,"First of all I will say I think they cost too much. That said they are made of high-quality materials they look fantastic and they protect from the sun. I used my pair as eyeglasses with transition lenses and I couldn't be happier however, considered this before buying if you plan to use these as headphones for listening to music you will be in for a treat as the speakers are very high-quality and you're still able to hear your surroundings while listening to music making them great bicycling or even those who use a wheelchair can still be aware of their surroundings while listening to soft music  That said my head is very big and the speakers do not aim directly in my ears so I need to find some way of that section over my ears so that I can hear the music a little better will benefit from these glasses. Also the firmware has been updated several times recently you are now able to take three minute videos instead of one minute you're also able to take photos  Which is the push of a button it also includes an AI assistant that helps you with almost anything you need to ask. For example it uses the cameras built into the frames to tell you what you are looking at simply say, hey Metta what am I looking at and it will tell you what you're looking at it will also translate any foreign language you are looking at into English for example restaurant menus that are written in other languages aside from English I have not used this feature but I am told that this is one of the functions built-in. It will also alert you when a phone call or message comes in it will open and close certain apps for you and play and music very similar to Alexa and Siri. I am hoping they will give us longer battery time in the near future because the battery leaves a lot to be desired for example I only wore them for a few hours listening to soft music and I only had 17% battery power left when I was done  I could imagine that would be even lower the video camera or Took Photos. I chose the matte finish instead of the shiny which I regret but everyone tells me it looks great I like the shiny glasses myself comes with a great case that also charges the glasses on the go, the glasses case has a built-in battery so when your glasses are running on low energy you can just pop them back in a case for a quick charge. Don't forget to charge your case itself at night. Other than that I still have lots to learn for example how to clean them I don't want to ruin the mat finish with harsh cleaners such as optical sprays which are made of ammonia and I doubt that would be good for the frames . So I recommend these if you have a normal sized head I would say yes. They come in different sizes I have the largest size and I still have trouble hearing the music. I do recommend them and I am satisfied",United States,97,7.685340099
R1YDCJ3C2J9FL8,"September 17, 2025",True,5,30,Incredible product,"I purchase the clear lenses rayban meta just before leaving on vacation and used them often to snap photos and videos on our month away. It wasn't until I returned home that I realized how much incredible footage I took hands free. The quality of the images and videos are so impressive with a really large field of view. There is no way I could have captured so many great moments on our holiday with a conventional camera or phone. Totally unobtrusive hands free operation, just say “hey meta” take a picture or video and the glasses do the rest. I also use them to listen to my music with really good audio quality, especially considering I cant even figure out where the sound is coming from. Meta ai also answers questions and translates several languages, (hopefully meta adds Greek to the translated languages though). These were a great purchase, and cost less than my regular sunglasses that are plastic with no I.Q",United States,33,8.162257451
R1IGEHI2ZUP523,"December 22, 2025",True,5,,super handy!!,I love these glasses! They're super helpful to use when I don't want to take out my phone. Trying the display ones next!,United States,0,5.144398358
R11G1TPE8GOJN2,"July 23, 2025",True,4,2,Sharp sunglasses with cool tech,"Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",United States,2,3.690244836
R12V3WYDC232SV,"November 18, 2025",True,5,10,Best action adventure capturing device.,One of the best purchases ever! I have captured so many cool events that I would never have done with a phone. The POV is prefect and you can listen to music the whole time. Sound quality is actually pretty incredible. 10/10. Send it get a pair.,United States,13,7.541705145
R1RUTX391LYLHC,"August 26, 2025",True,5,3,Glad I finally got them,"This review is for the size large wayfarer. I was in the fence for a long time about getting these. I bought a cheaper knock of brand to try the basic features of AI glasses and the music and call capabilities of the mic and speakers, and I'm glad I went cheap first. The speaker volume was dismal and the app sucked it was almost impossible to find, much less upload videos. So I bought the metas, wow! I'm not a content creator or anything like that but the volume of the speakers and sound quality is much better than I expected, the pictures are plenty clear enough for me and the videos upload pretty seamlessly to the app and to my phone. I've used the AI just to ask some basic things and it is quick to respond. So far the supposed horrible battery life hasn't happened for me because I don't do much but listen to music and make an occasional phone call or snap a picture here and there. If battery life became an issue I bought a charger that can be used while you are wearing the glasses that can be connected to a power bank. Problem solved.",United States,6,7.768678611
R11G1TPE8GOJN2,"July 23, 2025",True,4,2,Sharp sunglasses with cool tech,"Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",United States,2,4.168121702
R11G1TPE8GOJN2,"July 23, 2025",True,4,2,Sharp sunglasses with cool tech,"Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",United States,2,3.625710256
R25H9N3Y8BKRX8,"December 20, 2025",True,3,,"CAUTION, IT MAY NOT WORK IN YOUR REGION","META AI DOESN'T WORK OUT OF SPECIFIC REGIONS. I live in El Salvador. I tried USING a VPN, creating an account for the US, but none of it worked. I can still ask meta for local weather and local time.  I can make and answer phone calls. It reads out loud my WhatsApp messages. That's it. If I try asking for anything else; the response is, “this feature is not yet available in your region."" No translation services. No Spotify; unless, I play it from my phone. Hopefully, service would be available any time in the near future.",United States,1,2.175720106
R1X5UFI9SIMEDD,"December 19, 2025",True,5,,Great,Everything thing was great  for this order!!’,United States,3,4.800747781
R2APVAY7XFP0P5,"September 17, 2024",True,4,95,I didn't know what to expect,"First of all I will say I think they cost too much. That said they are made of high-quality materials they look fantastic and they protect from the sun. I used my pair as eyeglasses with transition lenses and I couldn't be happier however, considered this before buying if you plan to use these as headphones for listening to music you will be in for a treat as the speakers are very high-quality and you're still able to hear your surroundings while listening to music making them great bicycling or even those who use a wheelchair can still be aware of their surroundings while listening to soft music  That said my head is very big and the speakers do not aim directly in my ears so I need to find some way of that section over my ears so that I can hear the music a little better will benefit from these glasses. Also the firmware has been updated several times recently you are now able to take three minute videos instead of one minute you're also able to take photos  Which is the push of a button it also includes an AI assistant that helps you with almost anything you need to ask. For example it uses the cameras built into the frames to tell you what you are looking at simply say, hey Metta what am I looking at and it will tell you what you're looking at it will also translate any foreign language you are looking at into English for example restaurant menus that are written in other languages aside from English I have not used this feature but I am told that this is one of the functions built-in. It will also alert you when a phone call or message comes in it will open and close certain apps for you and play and music very similar to Alexa and Siri. I am hoping they will give us longer battery time in the near future because the battery leaves a lot to be desired for example I only wore them for a few hours listening to soft music and I only had 17% battery power left when I was done  I could imagine that would be even lower the video camera or Took Photos. I chose the matte finish instead of the shiny which I regret but everyone tells me it looks great I like the shiny glasses myself comes with a great case that also charges the glasses on the go, the glasses case has a built-in battery so when your glasses are running on low energy you can just pop them back in a case for a quick charge. Don't forget to charge your case itself at night. Other than that I still have lots to learn for example how to clean them I don't want to ruin the mat finish with harsh cleaners such as optical sprays which are made of ammonia and I doubt that would be good for the frames . So I recommend these if you have a normal sized head I would say yes. They come in different sizes I have the largest size and I still have trouble hearing the music. I do recommend them and I am satisfied",United States,97,8.09882083
R2D8KRJ7S91UAD,"December 13, 2025",True,5,,Worth it!,"Love everything this does!!! Only complaint is that I ordered a large and it still feels snug. Maybe it will expand the more I use.<br>Easy set up. Great to use when walking and not needing earphones. Having the hands free to take picture, is amazing.<br>Planning to get other styles.",United States,0,5.210976931
R10DOA6X6D3X6U,"December 16, 2025",True,3,,Previously owned/refurbished?,"I did not order a previously owned, used, open box, or refurbished item. Yet, the box came and was already opened and the glasses were already registered to someone else. I had to restore the factory settings and still had a problem trying to set it up.",United States,0,2.492268368
R1UTS0OJVZF1A1,"October 12, 2025",True,3,5,Nice video taking!,"I recently upgraded from the Stories to these glasses, and I have no regrets. The matte black design is absolutely stunning, and the tint change in sunlight works wonders. They fit snugly on my head, slightly bending the glasses out, but they stay in place. They’re comfortable for a few hours, but I need to take them off to give my head a break.<br><br>These glasses are perfect for listening to music secretly and taking hands-free videos and photos. I especially love the touch controls and the Meta AI whenever I’m too busy with my hands. However, the connectivity can be inconsistent. Spotify sometimes doesn’t work, and the Wi-Fi connection for downloading videos doesn’t even establish a connection, forcing me to shut down and restart the glasses.<br><br>Another interesting feature is the light placement. It’s on the right side, middle, inside the right glasses frame. This placement sometimes makes me look in that direction to check if the glasses are listening. In contrast, the light on the Stories glasses was closer to the temples.<br><br>Overall, these glasses are incredibly nice and have received multiple compliments.",United States,3,2.875932636
R11G1TPE8GOJN2,"July 23, 2025",True,4,2,Sharp sunglasses with cool tech,"Admittedly, I purchased the sunglasses on the sleek style and appearance alone, the technology is a plus. The lenses are clear, but the Ray-Ban logo etching in the corner of the glasses is distracting. The weight of the glasses is nice, but they have a hollow feel to them. I selected the large size and the fit is excellent. The Shiny Caramel color of the glasses looks amazing and suits me perfect! Meta AI integration is an awesome feature, and the battery life is long with infrequent charging. Overall, great product and I would buy it again.",United States,4,4.932481173
R20R81N725ETKS,"December 10, 2025",True,4,,Battery doesn’t last,Good but the battery doesn’t last,United States,0,2.689147641
R2APVAY7XFP0P5,"September 17, 2024",True,4,95,I didn't know what to expect,"First of all I will say I think they cost too much. That said they are made of high-quality materials they look fantastic and they protect from the sun. I used my pair as eyeglasses with transition lenses and I couldn't be happier however, considered this before buying if you plan to use these as headphones for listening to music you will be in for a treat as the speakers are very high-quality and you're still able to hear your surroundings while listening to music making them great bicycling or even those who use a wheelchair can still be aware of their surroundings while listening to soft music  That said my head is very big and the speakers do not aim directly in my ears so I need to find some way of that section over my ears so that I can hear the music a little better will benefit from these glasses. Also the firmware has been updated several times recently you are now able to take three minute videos instead of one minute you're also able to take photos  Which is the push of a button it also includes an AI assistant that helps you with almost anything you need to ask. For example it uses the cameras built into the frames to tell you what you are looking at simply say, hey Metta what am I looking at and it will tell you what you're looking at it will also translate any foreign language you are looking at into English for example restaurant menus that are written in other languages aside from English I have not used this feature but I am told that this is one of the functions built-in. It will also alert you when a phone call or message comes in it will open and close certain apps for you and play and music very similar to Alexa and Siri. I am hoping they will give us longer battery time in the near future because the battery leaves a lot to be desired for example I only wore them for a few hours listening to soft music and I only had 17% battery power left when I was done  I could imagine that would be even lower the video camera or Took Photos. I chose the matte finish instead of the shiny which I regret but everyone tells me it looks great I like the shiny glasses myself comes with a great case that also charges the glasses on the go, the glasses case has a built-in battery so when your glasses are running on low energy you can just pop them back in a case for a quick charge. Don't forget to charge your case itself at night. Other than that I still have lots to learn for example how to clean them I don't want to ruin the mat finish with harsh cleaners such as optical sprays which are made of ammonia and I doubt that would be good for the frames . So I recommend these if you have a normal sized head I would say yes. They come in different sizes I have the largest size and I still have trouble hearing the music. I do recommend them and I am satisfied",United States,95,7.688001376
R19VEYZ1F16H9R,"December 23, 2025",True,5,,Luv them,Fast shipping. Love them if you have a large head....make sure you get the large.  It will feel so much better.  I learned the hard way .,United States,0,4.045348794
R2APVAY7XFP0P5,"September 17, 2024",True,4,95,I didn't know what to expect,"First of all I will say I think they cost too much. That said they are made of high-quality materials they look fantastic and they protect from the sun. I used my pair as eyeglasses with transition lenses and I couldn't be happier however, considered this before buying if you plan to use these as headphones for listening to music you will be in for a treat as the speakers are very high-quality and you're still able to hear your surroundings while listening to music making them great bicycling or even those who use a wheelchair can still be aware of their surroundings while listening to soft music  That said my head is very big and the speakers do not aim directly in my ears so I need to find some way of that section over my ears so that I can hear the music a little better will benefit from these glasses. Also the firmware has been updated several times recently you are now able to take three minute videos instead of one minute you're also able to take photos  Which is the push of a button it also includes an AI assistant that helps you with almost anything you need to ask. For example it uses the cameras built into the frames to tell you what you are looking at simply say, hey Metta what am I looking at and it will tell you what you're looking at it will also translate any foreign language you are looking at into English for example restaurant menus that are written in other languages aside from English I have not used this feature but I am told that this is one of the functions built-in. It will also alert you when a phone call or message comes in it will open and close certain apps for you and play and music very similar to Alexa and Siri. I am hoping they will give us longer battery time in the near future because the battery leaves a lot to be desired for example I only wore them for a few hours listening to soft music and I only had 17% battery power left when I was done  I could imagine that would be even lower the video camera or Took Photos. I chose the matte finish instead of the shiny which I regret but everyone tells me it looks great I like the shiny glasses myself comes with a great case that also charges the glasses on the go, the glasses case has a built-in battery so when your glasses are running on low energy you can just pop them back in a case for a quick charge. Don't forget to charge your case itself at night. Other than that I still have lots to learn for example how to clean them I don't want to ruin the mat finish with harsh cleaners such as optical sprays which are made of ammonia and I doubt that would be good for the frames . So I recommend these if you have a normal sized head I would say yes. They come in different sizes I have the largest size and I still have trouble hearing the music. I do recommend them and I am satisfied",United States,98,7.805868307
R16KQFW7VMCCIZ,"December 14, 2025",True,3,,Not worth the money yet,"Frames are thick. This is the style of sunglasses my husband wears but they look very different on because of the width.<br>Overall a cool concept , translation didn't really work. Hearing meta talk was perfect sound quality which was wild. Picture only takes a wide angle, no zooming in. So you have to be super close if you want a closer shot.<br>Pov video call quality is low for the other person. Can't actually use a teleprompter or see anything inside the lense. Still pretty gimmicky now. I'll wait til they improve or look at a different brand.",United States,0,1.458036795
R1H1QHSD9T8Q51,"February 27, 2024",True,3,475,Not really all that much a fan,"I'll probably wind up returning these, as the price point is just too high for the amount of functionality I'm getting out of them.  The concept is pretty good, but the implementation is really quite poor.  The ""smart"" aspects of these glasses include the ability to use an AI voice assistant, the bluetooth headset, and the integrated camera.  The AI assistant is incredibly limited in what it can do -- it cannot open apps, it cannot send e-mails, it cannot read texts that are any longer than a few words, it cannot offer translations (audio or visual), it cannot identify objects you're looking at, it cannot offer directions.  Basically, it can read short texts, respond to them, and transmit your ringtone to your face.  Cool.  I'm sure it has some more functionality, but all the things I've tried to do with it have been met with an, ""I'm sorry, Dave, I can't do that.""  And what it can do, I can do with a basic $25 bluetooth headset.<br><br>The bluetooth audio is kind of cool, and uses bone induction.  I find it a little tickling when I use it for some music.  Kind of a weird feeling.  It's also audible to people around me, whereas my regular bluetooth earbuds are not.  And, of course, if you take your shades off, you lose your audio.  Still, it was nice to hike with a little music going without earbuds -- but I can't wear them to listen to music while waiting for an appointment inside (unless I wanna be the dude who wears shades inside, or pay an arm and a leg for transition lenses).<br><br>The camera had some potential to be a leading feature in the device, but it is severely limited.  You are only going to get one ""lens;"" there's no zooming, there's no adjusting focus, etc.  Spot a really cool bird you want to take a picture of?  You're going to get everything that's in your field of view in that photo, and better hope it's at a position in the field to be in focus.  The videos are limited to 60-seconds for some reason (even though the glasses can hold several such videos?).  And you can only transmit between your phone and the glasses over WiFi, so if you take a bunch of a pictures, you're not going to get to see what you got until you're back on WiFi.  Meh.  I also found the camera timing to be pretty laggy -- obviously saying, ""Hey Meta, take a picture"" takes a few second, but even hitting the button, there's a delay between that and when the picture is taken -- that cool bird is now in a different tree.<br><br>Perhaps the most annoying aspect of the camera are the ""anti creep"" technology incorporated into it.  It has an audible shutter sound when taking a picture, and an incredibly bright LED that glows whenever the camera is in use, including for video.  Neither can be disabled.  I can see the LED out of the corner of my eye, and it's incredibly distracting.  Ironically, the audible sound is itself creepy.  Take a picture with your glasses in a relatively quiet setting, and everyone turns wondering what the guy with the camera glasses is taking a pic of (and half of them assume it was them).  The button to take a picture with the glasses is right at the point I tend to touch to when I adjust the glasses, too, so I have lots of pictures of nothing.<br>The LED video light is so distracting to anyone being recorded -- it's a little like having your flash on when you try to record video.  My fiancee cutting her cake?  ""Can you turn that light in my face off?""<br>For recording things that aren't people, like my dog, or a bike ride, it can also be problematic.  Trying to take a video of my dog playing, who always stops when a camera is aimed at her, she decided ""glowy light on my human's face"" must die.  Hey, I get that there's a fear that people will use these things for nefarious purposes, but ... let's face it, if I wanted to do that -- and I don't -- there are cheaper and easier ways to do it (including the fact that cell phones are so ubiquitous today, they're ignored).<br><br>The charging of these things is just plain silly.  You have to plug the case into a USB-C cord, charge the case, then put your glasses into the case to charge them.  There's no way to directly charge your glasses.  The case holds about three glasses charges (I got about 3-4 hours per charge on the glasses, which isn't much).  So, if you don't have your case with you, you can't charge your glasses.  The day I left the case at home, I had ""nice shades"" that did nothing by lunchtime.  It's one more thing to lose, and the cases is fairly bulky, so not convenient to carry around.  I also can't help but think that charging the battery in the case to charge the battery in the glasses is terribly inefficient.<br><br>Neat novelty toy, but I can't say they warrant the very high price tag.",United States,475,8.299713159
R1RUTX391LYLHC,"August 26, 2025",True,5,3,Glad I finally got them,"This review is for the size large wayfarer. I was in the fence for a long time about getting these. I bought a cheaper knock of brand to try the basic features of AI glasses and the music and call capabilities of the mic and speakers, and I'm glad I went cheap first. The speaker volume was dismal and the app sucked it was almost impossible to find, much less upload videos. So I bought the metas, wow! I'm not a content creator or anything like that but the volume of the speakers and sound quality is much better than I expected, the pictures are plenty clear enough for me and the videos upload pretty seamlessly to the app and to my phone. I've used the AI just to ask some basic things and it is quick to respond. So far the supposed horrible battery life hasn't happened for me because I don't do much but listen to music and make an occasional phone call or snap a picture here and there. If battery life became an issue I bought a charger that can be used while you are wearing the glasses that can be connected to a power bank. Problem solved.",United States,6,6.486337892
R1YDCJ3C2J9FL8,"September 17, 2025",True,5,30,Incredible product,"I purchase the clear lenses rayban meta just before leaving on vacation and used them often to snap photos and videos on our month away. It wasn't until I returned home that I realized how much incredible footage I took hands free. The quality of the images and videos are so impressive with a really large field of view. There is no way I could have captured so many great moments on our holiday with a conventional camera or phone. Totally unobtrusive hands free operation, just say “hey meta” take a picture or video and the glasses do the rest. I also use them to listen to my music with really good audio quality, especially considering I cant even figure out where the sound is coming from. Meta ai also answers questions and translates several languages, (hopefully meta adds Greek to the translated languages though). These were a great purchase, and cost less than my regular sunglasses that are plastic with no I.Q",United States,33,8.193469167
R175C550GLIHPV,"December 29, 2025",True,4,,Nice item with many features,Husband said he likes it,United States,2,3.920643817
R2KPAK2TAKSF51,"December 28, 2025",True,5,,My best purchase of 2025,"My favorite purchase of 2025... they look beautiful, they are of excellent quality, they record super sharp, the design and size are perfect, super comfortable, easy to use, excellent visibility, I get everything and more in this product. I recommend it 100%.",United States,1,5.348680884
R19VEYZ1F16H9R,"December 23, 2025",True,5,,Luv them,Fast shipping. Love them if you have a large head....make sure you get the large.  It will feel so much better.  I learned the hard way .,United States,3,6.135574302
R1WOST8YTDBB5X,"July 9, 2024",True,1,"1,075",Update 2. Device so useless as to be unbelievable.  Software is not ready for Prime Time,"This is an update to an update to an update.  I’ve officially downgraded these glasses to one star. If the Amazon Gods would only let us use negative values I would be even happier. .  After almost 10 days of trying to use these things while on our European vacation, I have to declare them the single most defective, most useless device purchased on Amazon (or anywhere) in a very long time.  I normally carry both an iPhone and iPad with me.  The software is so kludgy that it never knows where or how to connect.  The Ai function does not work at all.  Period.  No amount of fiddling will make it work.  This, in spite of the fact that I’ve tried connecting to the US via a VPN.  To make things worse is the fact that you will often, and unknowingly, begin to take either photos or videos.  I have some stunning photos of my shoes, the carpet, and the bright blue sky. This all happens as you sit in a lounge chair looking goofy because the LED light, which cannot be disabled, blinks to let people know you seem to prefer a video of your shoes rather than the stunning native scenery.  People tend to alternate looking at you as both a pervert and an idiot.  Good grief, I can’t wait to send these things back to Amazon.  The value of this product should be about $10 and be on the rack in the convention store with the other cheap glasses that are more often stolen than purchased.<br><br>  These glasses are so useless as to be really unbelievable.  They will not stay connected to any iOS device.  They constantly lose Bluetooth connectivity.  It seems the Ai function is not available outside the US as it refuses to work in Europe.  The glasses refuse to connect to a European WiFi.  Whatever you do.  Do NOT believe any of the glowing reviews from the YouTube hucksters who are getting free swag and being paid to tout this product.  Take it from me.  These glasses are not going to do what you want them to do.  Rayban you should be ashamed of lending your good name to a carnival side show barker such as Zuckerberg.<br><br>So, while everyone is posting somewhat rave reviews, let’s discuss the cons of owning these glasses.  I bought these glasses for use both on vacation, as well as an addition to my studio cameras that I use for my Edge Of Innovation channel on YouTube.<br><br>The software is wonky. Seemingly it will not pair with two iOS devices.  For example, you cannot pair the device with both your iPhone and IPad.  Once paired there is a goofy, convoluted process to do a full reset of the glasses in order to pair with another device.  Speaking of using with an iPad…there is no iPad specific app for the glasses.  To use the Meta View app one must use the app as an iPhone app in the enlarged view in the portrait mode.  Software this bad from two major companies is simply unacceptable in today’s world.<br><br>As we all know, there is no love lost between Apple and Meta.  This becomes clear when using this device.  It is my greatest hope that Apple will create a competing device and Sherlock this device from Meta.<br><br>I should mention that the only reason this is not a 1-star review is because the glasses themselves are okay as far as actually working as sun glasses.",United States,1074,4.983434787
R1H1QHSD9T8Q51,"February 27, 2024",True,3,475,Not really all that much a fan,"I'll probably wind up returning these, as the price point is just too high for the amount of functionality I'm getting out of them.  The concept is pretty good, but the implementation is really quite poor.  The ""smart"" aspects of these glasses include the ability to use an AI voice assistant, the bluetooth headset, and the integrated camera.  The AI assistant is incredibly limited in what it can do -- it cannot open apps, it cannot send e-mails, it cannot read texts that are any longer than a few words, it cannot offer translations (audio or visual), it cannot identify objects you're looking at, it cannot offer directions.  Basically, it can read short texts, respond to them, and transmit your ringtone to your face.  Cool.  I'm sure it has some more functionality, but all the things I've tried to do with it have been met with an, ""I'm sorry, Dave, I can't do that.""  And what it can do, I can do with a basic $25 bluetooth headset.<br><br>The bluetooth audio is kind of cool, and uses bone induction.  I find it a little tickling when I use it for some music.  Kind of a weird feeling.  It's also audible to people around me, whereas my regular bluetooth earbuds are not.  And, of course, if you take your shades off, you lose your audio.  Still, it was nice to hike with a little music going without earbuds -- but I can't wear them to listen to music while waiting for an appointment inside (unless I wanna be the dude who wears shades inside, or pay an arm and a leg for transition lenses).<br><br>The camera had some potential to be a leading feature in the device, but it is severely limited.  You are only going to get one ""lens;"" there's no zooming, there's no adjusting focus, etc.  Spot a really cool bird you want to take a picture of?  You're going to get everything that's in your field of view in that photo, and better hope it's at a position in the field to be in focus.  The videos are limited to 60-seconds for some reason (even though the glasses can hold several such videos?).  And you can only transmit between your phone and the glasses over WiFi, so if you take a bunch of a pictures, you're not going to get to see what you got until you're back on WiFi.  Meh.  I also found the camera timing to be pretty laggy -- obviously saying, ""Hey Meta, take a picture"" takes a few second, but even hitting the button, there's a delay between that and when the picture is taken -- that cool bird is now in a different tree.<br><br>Perhaps the most annoying aspect of the camera are the ""anti creep"" technology incorporated into it.  It has an audible shutter sound when taking a picture, and an incredibly bright LED that glows whenever the camera is in use, including for video.  Neither can be disabled.  I can see the LED out of the corner of my eye, and it's incredibly distracting.  Ironically, the audible sound is itself creepy.  Take a picture with your glasses in a relatively quiet setting, and everyone turns wondering what the guy with the camera glasses is taking a pic of (and half of them assume it was them).  The button to take a picture with the glasses is right at the point I tend to touch to when I adjust the glasses, too, so I have lots of pictures of nothing.<br>The LED video light is so distracting to anyone being recorded -- it's a little like having your flash on when you try to record video.  My fiancee cutting her cake?  ""Can you turn that light in my face off?""<br>For recording things that aren't people, like my dog, or a bike ride, it can also be problematic.  Trying to take a video of my dog playing, who always stops when a camera is aimed at her, she decided ""glowy light on my human's face"" must die.  Hey, I get that there's a fear that people will use these things for nefarious purposes, but ... let's face it, if I wanted to do that -- and I don't -- there are cheaper and easier ways to do it (including the fact that cell phones are so ubiquitous today, they're ignored).<br><br>The charging of these things is just plain silly.  You have to plug the case into a USB-C cord, charge the case, then put your glasses into the case to charge them.  There's no way to directly charge your glasses.  The case holds about three glasses charges (I got about 3-4 hours per charge on the glasses, which isn't much).  So, if you don't have your case with you, you can't charge your glasses.  The day I left the case at home, I had ""nice shades"" that did nothing by lunchtime.  It's one more thing to lose, and the cases is fairly bulky, so not convenient to carry around.  I also can't help but think that charging the battery in the case to charge the battery in the glasses is terribly inefficient.<br><br>Neat novelty toy, but I can't say they warrant the very high price tag.",United States,475,8.56175745
R1MPU3YRLWBF5,"December 12, 2025",True,5,11,Great Product For Content Creators,"It’s a great product for what it is I just isn’t for me. I’m not taking away any stars because it does exactly what it’s designed to do and it does it really well, audio quality is great as well as photo and video quality. But after using for a few days I just cannot find a use for it in my life. I believe this is a great product for anyone in the content creation business which while I am (kinda) it’s just not something I can justify. This product though it amazing I recommend it to anyone.",United States,12,7.13176294
R2D8KRJ7S91UAD,"December 13, 2025",True,5,,Worth it!,"Love everything this does!!! Only complaint is that I ordered a large and it still feels snug. Maybe it will expand the more I use.<br>Easy set up. Great to use when walking and not needing earphones. Having the hands free to take picture, is amazing.<br>Planning to get other styles.",United States,0,4.755970259
R1F2ACA7GU8HRC,"December 17, 2025",True,4,,FRAGILE!! DONT DROP IN ANY WAY!!,I love them .....but DONT DROP THEM!!! recommend getting a way to make sure they dont fall mine stopped working one small drop like 2ft drop if not less than that,United States,2,4.048455223
R19VEYZ1F16H9R,"December 23, 2025",True,5,,Luv them,Fast shipping. Love them if you have a large head....make sure you get the large.  It will feel so much better.  I learned the hard way .,United States,1,5.094856105
